#time, u, target_x, x, q
11.35955, -0.428, 0.1092, 0.1236, 0.0086
11.36449, -0.428, 0.1096, 0.1240, 0.0094
11.36956, -0.382, 0.1100, 0.1243, 0.0086
11.37450, -0.428, 0.1104, 0.1248, 0.0094
11.37955, -0.382, 0.1108, 0.1252, 0.0086
11.38449, -0.428, 0.1112, 0.1256, 0.0086
11.38956, -0.382, 0.1116, 0.1261, 0.0086
11.39449, -0.337, 0.1120, 0.1265, 0.0079
11.39955, -0.382, 0.1124, 0.1270, 0.0086
11.40449, -0.382, 0.1128, 0.1275, 0.0086
11.40955, -0.382, 0.1132, 0.1280, 0.0071
11.41449, -0.382, 0.1136, 0.1285, 0.0079
11.41955, -0.382, 0.1140, 0.1289, 0.0079
11.42450, -0.473, 0.1144, 0.1295, 0.0071
11.42955, -0.337, 0.1148, 0.1299, 0.0063
11.43449, -0.382, 0.1152, 0.1304, 0.0071
11.43955, -0.428, 0.1156, 0.1309, 0.0071
11.44449, -0.337, 0.1160, 0.1314, 0.0071
11.44956, -0.382, 0.1164, 0.1319, 0.0063
11.45449, -0.382, 0.1168, 0.1324, 0.0063
11.45955, -0.382, 0.1172, 0.1328, 0.0063
11.46449, -0.428, 0.1176, 0.1334, 0.0055
11.46955, -0.337, 0.1180, 0.1338, 0.0055
11.47449, -0.382, 0.1184, 0.1342, 0.0055
11.47955, -0.382, 0.1188, 0.1347, 0.0055
11.48450, -0.337, 0.1192, 0.1351, 0.0055
11.48956, -0.428, 0.1196, 0.1356, 0.0055
11.49450, -0.292, 0.1200, 0.1361, 0.0055
11.49955, -0.382, 0.1204, 0.1365, 0.0055
11.50449, -0.428, 0.1208, 0.1371, 0.0047
11.50955, -0.337, 0.1212, 0.1375, 0.0047
11.51449, -0.428, 0.1216, 0.1380, 0.0055
11.51955, -0.382, 0.1220, 0.1384, 0.0039
11.52449, -0.382, 0.1224, 0.1388, 0.0047
11.52955, -0.428, 0.1228, 0.1393, 0.0047
11.53449, -0.382, 0.1232, 0.1397, 0.0039
11.53956, -0.428, 0.1236, 0.1402, 0.0047
11.54450, -0.382, 0.1240, 0.1407, 0.0031
