#time, current, target_x, x, q
15.92000, -0.356, -0.0740, -0.0843, 0.0024
15.92506, -0.356, -0.0744, -0.0847, 0.0031
15.93000, -0.356, -0.0748, -0.0851, 0.0031
15.93506, -0.356, -0.0752, -0.0854, 0.0016
15.94000, -0.356, -0.0756, -0.0858, 0.0031
15.94506, -0.356, -0.0760, -0.0862, 0.0031
15.95000, -0.356, -0.0764, -0.0865, 0.0016
15.95506, -0.356, -0.0768, -0.0869, 0.0039
15.96000, -0.356, -0.0772, -0.0872, 0.0031
15.96506, -0.356, -0.0776, -0.0876, 0.0016
15.97000, -0.356, -0.0780, -0.0879, 0.0024
15.97506, -0.356, -0.0784, -0.0883, 0.0024
15.98000, -0.356, -0.0788, -0.0886, 0.0016
15.98506, -0.464, -0.0792, -0.0889, 0.0024
15.99000, -0.356, -0.0796, -0.0892, 0.0024
15.99506, -0.356, -0.0800, -0.0896, 0.0016
16.00000, -0.356, -0.0804, -0.0899, 0.0016
16.00506, -0.356, -0.0808, -0.0903, 0.0024
16.01000, -0.356, -0.0812, -0.0906, 0.0016
16.01506, -0.356, -0.0816, -0.0910, 0.0008
16.02000, -0.356, -0.0820, -0.0913, 0.0024
16.02506, -0.356, -0.0824, -0.0916, 0.0008
16.03000, -0.356, -0.0828, -0.0920, 0.0008
16.03506, -0.356, -0.0832, -0.0923, 0.0016
16.04000, -0.356, -0.0836, -0.0926, 0.0008
16.04506, -0.356, -0.0840, -0.0930, 0.0000
16.05000, -0.464, -0.0844, -0.0932, 0.0008
16.05506, -0.356, -0.0848, -0.0936, 0.0008
16.06000, -0.356, -0.0852, -0.0939, 0.0000
16.06506, -0.356, -0.0856, -0.0943, 0.0008
16.07000, -0.356, -0.0860, -0.0946, 0.0008
16.07506, -0.356, -0.0864, -0.0950, 0.0000
16.08000, -0.356, -0.0868, -0.0953, 0.0008
16.08506, -0.356, -0.0872, -0.0957, 0.0008
16.09000, -0.356, -0.0876, -0.0960, 0.0000
16.09506, -0.356, -0.0880, -0.0964, 0.0008
16.10000, -0.356, -0.0884, -0.0967, 0.0008
16.10506, -0.356, -0.0888, -0.0970, 0.0000
16.11000, -0.356, -0.0892, -0.0974, 0.0000
16.11506, -0.356, -0.0896, -0.0977, 0.0008
16.12000, -0.356, -0.0900, -0.0980, 0.0000
16.12506, -0.356, -0.0904, -0.0984, 0.0000
16.13000, -0.356, -0.0908, -0.0987, 0.0008
16.13506, -0.356, -0.0912, -0.0991, -0.0008
16.14000, -0.356, -0.0916, -0.0994, -0.0008
16.14506, -0.356, -0.0920, -0.0998, 0.0000
16.15000, -0.356, -0.0924, -0.1002, -0.0008
16.15506, -0.356, -0.0928, -0.1005, -0.0008
16.16000, -0.356, -0.0932, -0.1009, 0.0000
16.16506, -0.356, -0.0936, -0.1012, 0.0000
16.17000, -0.356, -0.0940, -0.1015, -0.0008
16.17506, -0.356, -0.0944, -0.1018, 0.0000
16.18000, -0.356, -0.0948, -0.1022, 0.0000
16.18506, -0.356, -0.0952, -0.1024, -0.0016
16.19000, -0.356, -0.0956, -0.1027, -0.0008
16.19506, -0.356, -0.0960, -0.1030, -0.0008
16.20000, -0.356, -0.0964, -0.1033, -0.0016
16.20506, -0.356, -0.0968, -0.1036, -0.0016
16.21000, -0.356, -0.0972, -0.1039, -0.0008
16.21506, -0.356, -0.0976, -0.1043, -0.0024
16.22000, -0.464, -0.0980, -0.1046, -0.0016
16.22506, -0.356, -0.0984, -0.1049, -0.0016
16.23000, -0.356, -0.0988, -0.1053, -0.0016
16.23506, -0.356, -0.0992, -0.1056, -0.0031
16.24000, -0.356, -0.0996, -0.1059, -0.0016
16.24506, -0.356, -0.1000, -0.1063, -0.0016
16.25000, -0.356, -0.1004, -0.1066, -0.0031
16.25506, -0.356, -0.1008, -0.1069, -0.0024
16.26000, -0.356, -0.1012, -0.1072, -0.0024
16.26506, -0.356, -0.1016, -0.1075, -0.0024
16.27000, -0.356, -0.1020, -0.1077, -0.0031
16.27506, -0.356, -0.1024, -0.1081, -0.0024
16.28000, -0.356, -0.1028, -0.1083, -0.0039
16.28506, -0.464, -0.1032, -0.1086, -0.0039
16.29000, -0.464, -0.1036, -0.1089, -0.0039
16.29506, -0.464, -0.1040, -0.1093, -0.0031
16.30000, -0.464, -0.1044, -0.1097, -0.0047
16.30506, -0.464, -0.1048, -0.1101, -0.0039
16.31000, -0.356, -0.1052, -0.1105, -0.0031
16.31506, -0.356, -0.1056, -0.1108, -0.0039
16.32000, -0.356, -0.1060, -0.1113, -0.0031
16.32506, -0.356, -0.1064, -0.1117, -0.0031
16.33000, -0.248, -0.1068, -0.1120, -0.0031
16.33506, -0.356, -0.1072, -0.1124, -0.0039
16.34000, -0.356, -0.1076, -0.1128, -0.0024
16.34506, -0.356, -0.1080, -0.1131, -0.0031
16.35000, -0.356, -0.1084, -0.1134, -0.0039
16.35506, -0.356, -0.1088, -0.1138, -0.0031
16.36000, -0.356, -0.1092, -0.1142, -0.0031
16.36506, -0.356, -0.1096, -0.1145, -0.0039
16.37000, -0.464, -0.1100, -0.1149, -0.0039
16.37506, -0.464, -0.1104, -0.1153, -0.0031
16.38000, -0.356, -0.1108, -0.1156, -0.0047
16.38506, -0.464, -0.1112, -0.1160, -0.0039
16.39000, -0.356, -0.1116, -0.1164, -0.0039
16.39506, -0.356, -0.1120, -0.1168, -0.0031
16.40000, -0.356, -0.1124, -0.1172, -0.0039
16.40506, -0.356, -0.1128, -0.1176, -0.0039
16.41000, -0.356, -0.1132, -0.1179, -0.0031
16.41506, -0.356, -0.1136, -0.1183, -0.0039
16.42000, -0.356, -0.1140, -0.1187, -0.0039
16.42506, -0.356, -0.1144, -0.1190, -0.0031
16.43000, -0.356, -0.1148, -0.1193, -0.0039
16.43506, -0.356, -0.1152, -0.1197, -0.0047
16.44000, -0.464, -0.1156, -0.1200, -0.0039
16.44506, -0.464, -0.1160, -0.1203, -0.0039
16.45000, -0.464, -0.1164, -0.1207, -0.0047
16.45506, -0.464, -0.1168, -0.1210, -0.0047
16.46000, -0.464, -0.1172, -0.1214, -0.0047
16.46506, -0.464, -0.1176, -0.1217, -0.0047
16.47000, -0.356, -0.1180, -0.1221, -0.0047
16.47506, -0.356, -0.1184, -0.1225, -0.0047
16.48000, -0.356, -0.1188, -0.1229, -0.0047
16.48506, -0.356, -0.1192, -0.1232, -0.0055
16.49000, -0.464, -0.1196, -0.1236, -0.0047
16.49506, -0.464, -0.1200, -0.1239, -0.0055
16.50000, -0.464, -0.1204, -0.1242, -0.0047
16.50506, -0.464, -0.1208, -0.1245, -0.0055
16.51000, -0.464, -0.1212, -0.1249, -0.0047
16.51506, -0.356, -0.1216, -0.1252, -0.0055
16.52000, -0.464, -0.1220, -0.1256, -0.0055
16.52506, -0.464, -0.1224, -0.1260, -0.0055
16.53000, -0.464, -0.1228, -0.1264, -0.0063
16.53506, -0.464, -0.1232, -0.1268, -0.0055
16.54000, -0.464, -0.1236, -0.1272, -0.0055
16.54506, -0.464, -0.1240, -0.1277, -0.0055
16.55000, -0.464, -0.1244, -0.1281, -0.0055
16.55506, -0.464, -0.1248, -0.1286, -0.0055
16.56000, -0.464, -0.1252, -0.1291, -0.0047
16.56507, -0.356, -0.1256, -0.1297, -0.0055
16.57000, -0.356, -0.1260, -0.1302, -0.0039
16.57506, -0.356, -0.1264, -0.1308, -0.0047
16.58000, -0.356, -0.1268, -0.1313, -0.0039
16.58506, -0.356, -0.1272, -0.1318, -0.0039
16.59000, -0.356, -0.1276, -0.1324, -0.0031
16.59506, -0.356, -0.1280, -0.1329, -0.0031
16.60000, -0.356, -0.1284, -0.1334, -0.0031
16.60506, -0.356, -0.1288, -0.1339, -0.0024
16.61000, -0.356, -0.1292, -0.1344, -0.0024
16.61506, -0.356, -0.1296, -0.1349, -0.0016
16.62000, -0.356, -0.1300, -0.1354, -0.0024
16.62506, -0.356, -0.1304, -0.1359, -0.0016
16.63000, -0.356, -0.1308, -0.1364, -0.0016
16.63506, -0.356, -0.1312, -0.1369, -0.0008
16.64000, -0.356, -0.1316, -0.1374, -0.0016
16.64506, -0.356, -0.1320, -0.1378, -0.0016
16.65000, -0.356, -0.1324, -0.1382, -0.0016
16.65506, -0.464, -0.1328, -0.1386, -0.0016
16.66000, -0.464, -0.1332, -0.1391, -0.0016
16.66506, -0.464, -0.1336, -0.1395, -0.0008
16.67000, -0.356, -0.1340, -0.1400, -0.0016
16.67506, -0.356, -0.1344, -0.1405, -0.0008
16.68000, -0.356, -0.1348, -0.1410, -0.0008
16.68506, -0.356, -0.1352, -0.1415, -0.0008
16.69000, -0.356, -0.1356, -0.1419, -0.0008
16.69506, -0.356, -0.1360, -0.1424, 0.0000
16.70000, -0.356, -0.1364, -0.1428, -0.0008
16.70506, -0.356, -0.1368, -0.1433, -0.0008
16.71000, -0.356, -0.1372, -0.1437, 0.0000
16.71506, -0.356, -0.1376, -0.1441, 0.0000
16.72000, -0.356, -0.1380, -0.1445, -0.0008
16.72506, -0.356, -0.1384, -0.1450, 0.0000
16.73000, -0.356, -0.1388, -0.1454, 0.0000
16.73506, -0.356, -0.1392, -0.1458, 0.0000
16.74000, -0.356, -0.1396, -0.1462, -0.0008
16.74506, -0.356, -0.1400, -0.1466, 0.0008
16.75000, -0.356, -0.1404, -0.1470, -0.0008
16.75506, -0.356, -0.1408, -0.1473, 0.0000
16.76000, -0.356, -0.1412, -0.1477, -0.0008
16.76506, -0.464, -0.1416, -0.1481, -0.0008
16.77000, -0.464, -0.1420, -0.1485, -0.0008
16.77506, -0.464, -0.1424, -0.1488, -0.0008
16.78000, -0.356, -0.1428, -0.1492, 0.0000
16.78506, -0.356, -0.1432, -0.1497, -0.0016
16.79000, -0.356, -0.1436, -0.1500, -0.0008
16.79506, -0.356, -0.1440, -0.1505, -0.0008
16.80000, -0.356, -0.1444, -0.1508, -0.0008
16.80506, -0.356, -0.1448, -0.1513, -0.0016
16.81000, -0.464, -0.1452, -0.1516, -0.0008
16.81506, -0.464, -0.1456, -0.1521, -0.0016
16.82000, -0.464, -0.1460, -0.1525, -0.0016
16.82506, -0.464, -0.1464, -0.1530, -0.0008
16.83000, -0.356, -0.1468, -0.1535, -0.0008
16.83506, -0.356, -0.1472, -0.1539, -0.0016
16.84000, -0.356, -0.1476, -0.1544, 0.0000
16.84506, -0.356, -0.1480, -0.1549, 0.0000
16.85000, -0.356, -0.1484, -0.1554, -0.0008
16.85506, -0.356, -0.1488, -0.1559, 0.0000
16.86000, -0.356, -0.1492, -0.1563, 0.0000
16.86506, -0.356, -0.1496, -0.1568, 0.0000
16.87000, -0.356, -0.1500, -0.1572, 0.0000
16.87506, -0.356, -0.1504, -0.1577, 0.0008
16.88000, -0.356, -0.1508, -0.1582, -0.0008
16.88506, -0.356, -0.1512, -0.1586, 0.0008
16.89000, -0.356, -0.1516, -0.1590, 0.0008
16.89506, -0.356, -0.1520, -0.1594, 0.0000
16.90000, -0.356, -0.1524, -0.1599, -0.0008
16.90506, -0.464, -0.1528, -0.1603, 0.0008
16.91000, -0.356, -0.1532, -0.1608, 0.0000
16.91506, -0.356, -0.1536, -0.1612, 0.0000
16.92000, -0.356, -0.1540, -0.1616, 0.0008
16.92506, -0.356, -0.1544, -0.1620, 0.0000
16.93000, -0.356, -0.1548, -0.1625, 0.0008
16.93506, -0.356, -0.1552, -0.1629, 0.0000
16.94000, -0.356, -0.1556, -0.1633, 0.0008
16.94506, -0.356, -0.1560, -0.1637, 0.0000
16.95000, -0.356, -0.1564, -0.1641, 0.0008
16.95506, -0.356, -0.1568, -0.1645, 0.0000
16.96000, -0.356, -0.1572, -0.1649, 0.0000
16.96506, -0.356, -0.1576, -0.1653, 0.0000
16.97000, -0.356, -0.1580, -0.1657, 0.0000
16.97506, -0.356, -0.1584, -0.1661, 0.0000
16.98000, -0.356, -0.1588, -0.1665, 0.0000
16.98506, -0.356, -0.1592, -0.1669, 0.0008
16.99000, -0.356, -0.1596, -0.1673, -0.0008
16.99506, -0.356, -0.1600, -0.1677, 0.0008
17.00000, -0.356, -0.1604, -0.1682, 0.0000
17.00506, -0.356, -0.1608, -0.1686, 0.0000
17.01000, -0.356, -0.1612, -0.1690, 0.0008
17.01506, -0.356, -0.1616, -0.1694, -0.0008
17.02000, -0.356, -0.1620, -0.1699, 0.0000
17.02506, -0.356, -0.1624, -0.1703, 0.0000
17.03000, -0.356, -0.1628, -0.1707, 0.0008
17.03506, -0.356, -0.1632, -0.1712, -0.0008
17.04000, -0.356, -0.1636, -0.1716, 0.0008
17.04506, -0.356, -0.1640, -0.1721, 0.0000
17.05000, -0.356, -0.1644, -0.1725, 0.0008
17.05506, -0.356, -0.1648, -0.1729, 0.0008
17.06000, -0.356, -0.1652, -0.1734, 0.0000
17.06506, -0.356, -0.1656, -0.1738, 0.0008
17.07000, -0.356, -0.1660, -0.1743, 0.0000
17.07506, -0.356, -0.1664, -0.1747, 0.0008
17.08000, -0.356, -0.1668, -0.1751, 0.0000
17.08506, -0.356, -0.1672, -0.1755, 0.0008
17.09000, -0.356, -0.1676, -0.1759, 0.0000
17.09506, -0.356, -0.1680, -0.1763, 0.0000
17.10000, -0.356, -0.1684, -0.1767, 0.0000
17.10506, -0.356, -0.1688, -0.1770, 0.0008
17.11000, -0.356, -0.1692, -0.1775, 0.0000
17.11506, -0.356, -0.1696, -0.1779, -0.0008
17.12000, -0.356, -0.1700, -0.1783, 0.0008
17.12506, -0.356, -0.1704, -0.1787, -0.0008
17.13000, -0.356, -0.1708, -0.1791, 0.0000
17.13506, -0.356, -0.1712, -0.1795, -0.0008
17.14000, -0.356, -0.1716, -0.1798, 0.0000
17.14506, -0.356, -0.1720, -0.1802, -0.0008
17.15000, -0.356, -0.1724, -0.1806, 0.0000
17.15506, -0.356, -0.1728, -0.1809, -0.0008
17.16000, -0.356, -0.1732, -0.1813, -0.0016
17.16506, -0.356, -0.1736, -0.1817, 0.0000
17.17000, -0.356, -0.1740, -0.1821, -0.0008
17.17506, -0.356, -0.1744, -0.1824, -0.0016
17.18000, -0.356, -0.1748, -0.1828, -0.0008
17.18506, -0.356, -0.1752, -0.1832, -0.0008
17.19000, -0.356, -0.1756, -0.1835, -0.0016
17.19506, -0.356, -0.1760, -0.1838, -0.0016
17.20000, -0.356, -0.1764, -0.1841, -0.0016
17.20506, -0.464, -0.1768, -0.1845, -0.0024
17.21000, -0.464, -0.1772, -0.1848, -0.0024
17.21506, -0.464, -0.1776, -0.1852, -0.0024
17.22000, -0.464, -0.1780, -0.1855, -0.0024
17.22506, -0.464, -0.1784, -0.1859, -0.0031
17.23000, -0.356, -0.1788, -0.1863, -0.0024
17.23506, -0.356, -0.1792, -0.1867, -0.0024
17.24000, -0.356, -0.1796, -0.1871, -0.0031
17.24506, -0.356, -0.1800, -0.1876, -0.0024
17.25000, -0.356, -0.1804, -0.1881, -0.0024
17.25506, -0.356, -0.1808, -0.1884, -0.0024
17.26000, -0.356, -0.1812, -0.1889, -0.0031
17.26506, -0.356, -0.1816, -0.1893, -0.0024
17.27000, -0.356, -0.1820, -0.1897, -0.0024
17.27506, -0.356, -0.1824, -0.1901, -0.0031
17.28000, -0.464, -0.1828, -0.1905, -0.0024
17.28506, -0.356, -0.1832, -0.1909, -0.0024
17.29000, -0.356, -0.1836, -0.1912, -0.0024
17.29506, -0.356, -0.1840, -0.1916, -0.0039
17.30000, -0.464, -0.1844, -0.1920, -0.0024
17.30506, -0.464, -0.1848, -0.1923, -0.0039
17.31000, -0.464, -0.1852, -0.1926, -0.0039
17.31506, -0.464, -0.1856, -0.1931, -0.0024
17.32000, -0.356, -0.1860, -0.1935, -0.0039
17.32506, -0.464, -0.1864, -0.1938, -0.0039
17.33000, -0.464, -0.1868, -0.1943, -0.0039
17.33506, -0.464, -0.1872, -0.1947, -0.0031
17.34000, -0.464, -0.1876, -0.1951, -0.0047
17.34506, -0.464, -0.1880, -0.1956, -0.0031
17.35000, -0.356, -0.1884, -0.1961, -0.0031
17.35506, -0.356, -0.1888, -0.1965, -0.0039
17.36000, -0.356, -0.1892, -0.1971, -0.0039
17.36506, -0.464, -0.1896, -0.1976, -0.0024
17.37000, -0.356, -0.1900, -0.1981, -0.0039
17.37506, -0.464, -0.1904, -0.1986, -0.0031
17.38000, -0.464, -0.1908, -0.1992, -0.0024
17.38506, -0.356, -0.1912, -0.1997, -0.0024
17.39000, -0.356, -0.1916, -0.2002, -0.0016
17.39506, -0.356, -0.1920, -0.2008, -0.0024
17.40000, -0.356, -0.1924, -0.2013, -0.0008
17.40506, -0.356, -0.1928, -0.2019, -0.0016
17.41000, -0.356, -0.1932, -0.2024, -0.0008
17.41506, -0.356, -0.1936, -0.2030, -0.0016
17.42000, -0.356, -0.1940, -0.2035, 0.0000
17.42506, -0.356, -0.1944, -0.2040, -0.0008
17.43000, -0.356, -0.1948, -0.2045, -0.0008
17.43506, -0.356, -0.1952, -0.2051, 0.0008
17.44000, -0.356, -0.1956, -0.2056, 0.0000
17.44506, -0.356, -0.1960, -0.2061, 0.0000
17.45000, -0.356, -0.1964, -0.2066, 0.0008
17.45506, -0.356, -0.1968, -0.2071, 0.0008
17.46000, -0.356, -0.1972, -0.2077, 0.0008
17.46506, -0.356, -0.1976, -0.2082, 0.0016
17.47000, -0.356, -0.1980, -0.2087, 0.0016
17.47506, -0.356, -0.1984, -0.2092, 0.0016
17.48000, -0.356, -0.1988, -0.2096, 0.0016
17.48506, -0.356, -0.1992, -0.2101, 0.0016
17.49000, -0.356, -0.1996, -0.2106, 0.0024
17.49506, -0.356, -0.2000, -0.2110, 0.0016
17.50000, -0.788, -0.1996, -0.2115, 0.0024
17.50506, -0.788, -0.1992, -0.2120, 0.0016
17.51000, -0.788, -0.1988, -0.2126, 0.0024
17.51506, -0.680, -0.1984, -0.2133, 0.0024
17.52000, -0.572, -0.1980, -0.2141, 0.0039
17.52506, -0.572, -0.1976, -0.2149, 0.0047
17.53000, -0.464, -0.1972, -0.2158, 0.0047
17.53506, -0.464, -0.1968, -0.2167, 0.0079
17.54000, -0.356, -0.1964, -0.2177, 0.0079
17.54506, -0.356, -0.1960, -0.2186, 0.0094
17.55000, -0.356, -0.1956, -0.2196, 0.0102
17.55506, -0.356, -0.1952, -0.2205, 0.0126
17.56000, -0.356, -0.1948, -0.2214, 0.0126
17.56506, -0.356, -0.1944, -0.2224, 0.0141
17.57000, -0.356, -0.1940, -0.2233, 0.0157
17.57506, -0.356, -0.1936, -0.2242, 0.0165
17.58000, -0.356, -0.1932, -0.2252, 0.0181
17.58506, -0.356, -0.1928, -0.2261, 0.0188
17.59000, -0.356, -0.1924, -0.2270, 0.0204
17.59506, -0.356, -0.1920, -0.2279, 0.0204
17.60000, -0.356, -0.1916, -0.2288, 0.0228
17.60506, -0.356, -0.1912, -0.2297, 0.0236
17.61000, -0.356, -0.1908, -0.2306, 0.0243
17.61506, -0.356, -0.1904, -0.2315, 0.0267
17.62000, -0.248, -0.1900, -0.2324, 0.0267
17.62506, -0.248, -0.1896, -0.2332, 0.0283
17.63000, -0.248, -0.1892, -0.2341, 0.0298
17.63506, -0.248, -0.1888, -0.2348, 0.0306
17.64000, -0.248, -0.1884, -0.2356, 0.0314
17.64506, -0.248, -0.1880, -0.2364, 0.0322
17.65000, -0.248, -0.1876, -0.2370, 0.0330
17.65506, -0.356, -0.1872, -0.2377, 0.0338
17.66000, -0.356, -0.1868, -0.2384, 0.0353
17.66506, -0.248, -0.1864, -0.2390, 0.0353
17.67000, -0.248, -0.1860, -0.2396, 0.0369
17.67506, -0.248, -0.1856, -0.2402, 0.0369
17.68000, -0.248, -0.1852, -0.2408, 0.0377
17.68506, -0.248, -0.1848, -0.2413, 0.0385
17.69000, -0.248, -0.1844, -0.2418, 0.0393
17.69506, -0.248, -0.1840, -0.2423, 0.0393
17.70000, -0.248, -0.1836, -0.2428, 0.0401
17.70506, -0.248, -0.1832, -0.2432, 0.0408
17.71000, -0.248, -0.1828, -0.2436, 0.0408
17.71506, -0.248, -0.1824, -0.2439, 0.0416
17.72000, -0.248, -0.1820, -0.2443, 0.0416
17.72506, -0.248, -0.1816, -0.2446, 0.0424
17.73000, -0.248, -0.1812, -0.2449, 0.0424
17.73506, -0.248, -0.1808, -0.2452, 0.0432
17.74000, -0.248, -0.1804, -0.2454, 0.0432
17.74506, -0.248, -0.1800, -0.2456, 0.0432
17.75000, -0.248, -0.1796, -0.2458, 0.0432
17.75506, -0.248, -0.1792, -0.2459, 0.0440
17.76000, -0.248, -0.1788, -0.2460, 0.0432
17.76506, -0.248, -0.1784, -0.2461, 0.0432
17.77000, -0.248, -0.1780, -0.2462, 0.0432
17.77506, 0.000, -0.1776, -0.2462, 0.0424
17.78000, -0.356, -0.1772, -0.2462, 0.0432
17.78506, -0.248, -0.1768, -0.2462, 0.0424
17.79000, -0.356, -0.1764, -0.2462, 0.0424
17.79506, -0.248, -0.1760, -0.2462, 0.0424
17.80000, -0.248, -0.1756, -0.2463, 0.0424
17.80506, -0.248, -0.1752, -0.2463, 0.0424
17.81000, 0.000, -0.1748, -0.2463, 0.0424
17.81506, 0.344, -0.1744, -0.2463, 0.0424
17.82000, 0.344, -0.1740, -0.2462, 0.0424
17.82506, 0.344, -0.1736, -0.2461, 0.0424
17.83000, 0.344, -0.1732, -0.2460, 0.0424
17.83506, 0.344, -0.1728, -0.2457, 0.0424
17.84000, 0.344, -0.1724, -0.2455, 0.0416
17.84506, 0.344, -0.1720, -0.2452, 0.0416
17.85000, 0.344, -0.1716, -0.2449, 0.0408
17.85506, 0.344, -0.1712, -0.2445, 0.0401
17.86000, 0.344, -0.1708, -0.2442, 0.0401
17.86506, 0.236, -0.1704, -0.2438, 0.0393
17.87000, 0.236, -0.1700, -0.2435, 0.0377
17.87506, 0.128, -0.1696, -0.2431, 0.0377
17.88000, 0.128, -0.1692, -0.2428, 0.0369
17.88506, 0.128, -0.1688, -0.2424, 0.0369
17.89000, 0.236, -0.1684, -0.2422, 0.0361
17.89506, 0.236, -0.1680, -0.2419, 0.0369
17.90000, 0.344, -0.1676, -0.2417, 0.0369
17.90506, 0.344, -0.1672, -0.2415, 0.0361
17.91000, 0.344, -0.1668, -0.2413, 0.0369
17.91506, 0.344, -0.1664, -0.2411, 0.0361
17.92000, 0.344, -0.1660, -0.2408, 0.0361
17.92506, 0.344, -0.1656, -0.2405, 0.0361
17.93000, 0.344, -0.1652, -0.2402, 0.0369
17.93506, 0.344, -0.1648, -0.2399, 0.0353
17.94000, 0.344, -0.1644, -0.2396, 0.0361
17.94506, 0.344, -0.1640, -0.2394, 0.0361
17.95000, 0.344, -0.1636, -0.2391, 0.0361
17.95506, 0.344, -0.1632, -0.2388, 0.0353
17.96000, 0.344, -0.1628, -0.2384, 0.0361
17.96506, 0.344, -0.1624, -0.2381, 0.0353
17.97000, 0.344, -0.1620, -0.2377, 0.0353
17.97506, 0.344, -0.1616, -0.2374, 0.0353
17.98000, 0.344, -0.1612, -0.2371, 0.0361
17.98506, 0.344, -0.1608, -0.2367, 0.0353
17.99000, 0.344, -0.1604, -0.2364, 0.0353
17.99506, 0.344, -0.1600, -0.2361, 0.0361
18.00000, 0.344, -0.1596, -0.2358, 0.0353
18.00506, 0.344, -0.1592, -0.2354, 0.0353
18.01000, 0.344, -0.1588, -0.2350, 0.0361
18.01506, 0.344, -0.1584, -0.2346, 0.0353
18.02000, 0.344, -0.1580, -0.2342, 0.0361
18.02506, 0.452, -0.1576, -0.2338, 0.0361
18.03000, 0.452, -0.1572, -0.2334, 0.0361
18.03506, 0.452, -0.1568, -0.2329, 0.0353
18.04000, 0.344, -0.1564, -0.2324, 0.0361
18.04506, 0.344, -0.1560, -0.2319, 0.0353
18.05000, 0.344, -0.1556, -0.2314, 0.0353
18.05506, 0.344, -0.1552, -0.2309, 0.0353
18.06000, 0.344, -0.1548, -0.2304, 0.0346
18.06506, 0.344, -0.1544, -0.2298, 0.0346
18.07000, 0.344, -0.1540, -0.2293, 0.0346
18.07506, 0.344, -0.1536, -0.2287, 0.0353
18.08000, 0.344, -0.1532, -0.2281, 0.0338
18.08506, 0.344, -0.1528, -0.2275, 0.0338
18.09000, 0.344, -0.1524, -0.2270, 0.0346
18.09506, 0.452, -0.1520, -0.2263, 0.0338
18.10000, 0.452, -0.1516, -0.2257, 0.0338
18.10506, 0.452, -0.1512, -0.2251, 0.0338
18.11000, 0.452, -0.1508, -0.2244, 0.0338
18.11506, 0.344, -0.1504, -0.2236, 0.0322
18.12000, 0.344, -0.1500, -0.2229, 0.0338
18.12506, 0.344, -0.1496, -0.2221, 0.0322
18.13000, 0.344, -0.1492, -0.2213, 0.0314
18.13506, 0.344, -0.1488, -0.2206, 0.0322
18.14000, 0.344, -0.1484, -0.2198, 0.0322
18.14506, 0.452, -0.1480, -0.2190, 0.0314
18.15000, 0.452, -0.1476, -0.2183, 0.0306
18.15506, 0.452, -0.1472, -0.2174, 0.0306
18.16000, 0.344, -0.1468, -0.2166, 0.0298
18.16506, 0.344, -0.1464, -0.2157, 0.0298
18.17000, 0.344, -0.1460, -0.2149, 0.0298
18.17506, 0.344, -0.1456, -0.2139, 0.0275
18.18000, 0.344, -0.1452, -0.2131, 0.0283
18.18506, 0.344, -0.1448, -0.2122, 0.0267
18.19000, 0.344, -0.1444, -0.2113, 0.0283
18.19506, 0.344, -0.1440, -0.2105, 0.0251
18.20000, 0.344, -0.1436, -0.2095, 0.0275
18.20506, 0.344, -0.1432, -0.2087, 0.0251
18.21000, 0.344, -0.1428, -0.2078, 0.0259
18.21506, 0.452, -0.1424, -0.2069, 0.0259
18.22000, 0.452, -0.1420, -0.2060, 0.0251
18.22506, 0.452, -0.1416, -0.2050, 0.0243
18.23000, 0.452, -0.1412, -0.2041, 0.0236
18.23506, 0.344, -0.1408, -0.2030, 0.0243
18.24000, 0.344, -0.1404, -0.2021, 0.0212
18.24506, 0.344, -0.1400, -0.2010, 0.0228
18.25000, 0.344, -0.1396, -0.2000, 0.0204
18.25506, 0.344, -0.1392, -0.1990, 0.0212
18.26000, 0.344, -0.1388, -0.1980, 0.0196
18.26506, 0.344, -0.1384, -0.1969, 0.0212
18.27000, 0.344, -0.1380, -0.1959, 0.0188
18.27506, 0.344, -0.1376, -0.1948, 0.0188
18.28000, 0.344, -0.1372, -0.1938, 0.0196
18.28506, 0.452, -0.1368, -0.1927, 0.0173
18.29000, 0.452, -0.1364, -0.1917, 0.0188
18.29506, 0.452, -0.1360, -0.1906, 0.0165
18.30000, 0.344, -0.1356, -0.1894, 0.0173
18.30506, 0.344, -0.1352, -0.1884, 0.0157
18.31000, 0.344, -0.1348, -0.1872, 0.0149
18.31506, 0.344, -0.1344, -0.1860, 0.0149
18.32000, 0.344, -0.1340, -0.1849, 0.0126
18.32506, 0.344, -0.1336, -0.1838, 0.0134
18.33000, 0.344, -0.1332, -0.1827, 0.0118
18.33506, 0.344, -0.1328, -0.1815, 0.0118
18.34000, 0.344, -0.1324, -0.1804, 0.0110
18.34506, 0.344, -0.1320, -0.1793, 0.0102
18.35000, 0.344, -0.1316, -0.1782, 0.0102
18.35506, 0.344, -0.1312, -0.1770, 0.0086
18.36000, 0.344, -0.1308, -0.1759, 0.0094
18.36506, 0.344, -0.1304, -0.1748, 0.0086
18.37000, 0.344, -0.1300, -0.1736, 0.0071
18.37506, 0.344, -0.1296, -0.1724, 0.0071
18.38000, 0.344, -0.1292, -0.1713, 0.0063
18.38506, 0.344, -0.1288, -0.1701, 0.0055
18.39000, 0.344, -0.1284, -0.1689, 0.0047
18.39506, 0.344, -0.1280, -0.1677, 0.0047
18.40000, 0.344, -0.1276, -0.1664, 0.0031
18.40506, 0.344, -0.1272, -0.1652, 0.0024
18.41000, 0.344, -0.1268, -0.1640, 0.0024
