#time, current, target_x, x, q
13.75462, -0.356, 0.0992, 0.1133, 0.0102
13.75956, -0.356, 0.0988, 0.1125, 0.0118
13.76462, -0.356, 0.0984, 0.1117, 0.0118
13.76956, -0.356, 0.0980, 0.1108, 0.0110
13.77462, -0.248, 0.0976, 0.1100, 0.0126
13.77956, -0.248, 0.0972, 0.1091, 0.0126
13.78462, -0.248, 0.0968, 0.1083, 0.0118
13.78956, -0.248, 0.0964, 0.1075, 0.0118
13.79462, -0.356, 0.0960, 0.1067, 0.0126
13.79956, -0.356, 0.0956, 0.1060, 0.0126
13.80462, -0.356, 0.0952, 0.1052, 0.0118
13.80956, -0.356, 0.0948, 0.1044, 0.0149
13.81463, -0.248, 0.0944, 0.1036, 0.0118
13.81957, -0.248, 0.0940, 0.1029, 0.0118
13.82462, -0.248, 0.0936, 0.1021, 0.0149
13.82956, -0.248, 0.0932, 0.1014, 0.0118
13.83462, -0.356, 0.0928, 0.1007, 0.0126
13.83956, -0.356, 0.0924, 0.1000, 0.0126
13.84462, -0.356, 0.0920, 0.0994, 0.0134
13.84957, -0.356, 0.0916, 0.0987, 0.0102
13.85462, -0.356, 0.0912, 0.0981, 0.0134
13.85956, -0.356, 0.0908, 0.0973, 0.0134
13.86463, -0.248, 0.0904, 0.0967, 0.0102
13.86956, -0.356, 0.0900, 0.0960, 0.0126
13.87462, -0.356, 0.0896, 0.0953, 0.0126
13.87956, -0.248, 0.0892, 0.0947, 0.0118
13.88463, -0.248, 0.0888, 0.0940, 0.0118
13.88957, -0.356, 0.0884, 0.0934, 0.0118
13.89462, -0.356, 0.0880, 0.0928, 0.0118
13.89956, -0.356, 0.0876, 0.0922, 0.0094
13.90462, -0.356, 0.0872, 0.0915, 0.0118
13.90956, -0.356, 0.0868, 0.0909, 0.0110
13.91462, -0.356, 0.0864, 0.0904, 0.0102
13.91956, -0.356, 0.0860, 0.0897, 0.0102
13.92462, -0.356, 0.0856, 0.0890, 0.0110
13.92956, -0.356, 0.0852, 0.0885, 0.0094
13.93462, -0.356, 0.0848, 0.0878, 0.0102
13.93956, -0.356, 0.0844, 0.0872, 0.0110
13.94462, -0.248, 0.0840, 0.0866, 0.0094
13.94956, -0.356, 0.0836, 0.0860, 0.0094
13.95462, -0.356, 0.0832, 0.0854, 0.0110
13.95956, -0.248, 0.0828, 0.0848, 0.0110
13.96462, -0.248, 0.0824, 0.0842, 0.0086
13.96956, -0.356, 0.0820, 0.0837, 0.0094
13.97462, -0.356, 0.0816, 0.0831, 0.0094
13.97956, -0.356, 0.0812, 0.0827, 0.0079
13.98462, -0.464, 0.0808, 0.0821, 0.0086
13.98956, -0.356, 0.0804, 0.0816, 0.0094
13.99462, -0.356, 0.0800, 0.0811, 0.0063
13.99956, -0.464, 0.0796, 0.0806, 0.0071
14.00462, -0.464, 0.0792, 0.0800, 0.0079
14.00956, -0.356, 0.0788, 0.0795, 0.0071
14.01462, -0.356, 0.0784, 0.0790, 0.0063
14.01956, -0.356, 0.0780, 0.0784, 0.0071
14.02462, -0.356, 0.0776, 0.0779, 0.0071
14.02956, -0.356, 0.0772, 0.0774, 0.0047
14.03462, -0.464, 0.0768, 0.0769, 0.0071
14.03956, -0.356, 0.0764, 0.0764, 0.0063
14.04462, -0.356, 0.0760, 0.0759, 0.0047
14.04956, -0.464, 0.0756, 0.0754, 0.0047
14.05462, -0.464, 0.0752, 0.0748, 0.0055
14.05956, -0.464, 0.0748, 0.0743, 0.0047
14.06463, -0.464, 0.0744, 0.0738, 0.0039
14.06957, -0.464, 0.0740, 0.0732, 0.0047
14.07462, -0.356, 0.0736, 0.0726, 0.0047
14.07956, -0.356, 0.0732, 0.0721, 0.0024
14.08462, -0.464, 0.0728, 0.0714, 0.0055
14.08956, -0.356, 0.0724, 0.0708, 0.0055
14.09462, -0.356, 0.0720, 0.0703, 0.0031
14.09957, -0.356, 0.0716, 0.0696, 0.0047
14.10462, -0.356, 0.0712, 0.0690, 0.0047
14.10956, -0.356, 0.0708, 0.0684, 0.0039
14.11462, -0.356, 0.0704, 0.0678, 0.0039
14.11956, -0.464, 0.0700, 0.0672, 0.0047
14.12462, -0.356, 0.0696, 0.0666, 0.0039
14.12956, -0.464, 0.0692, 0.0661, 0.0031
14.13463, -0.464, 0.0688, 0.0654, 0.0047
14.13957, -0.356, 0.0684, 0.0648, 0.0039
14.14462, -0.356, 0.0680, 0.0642, 0.0039
14.14956, -0.356, 0.0676, 0.0635, 0.0039
14.15462, -0.356, 0.0672, 0.0629, 0.0047
14.15956, -0.356, 0.0668, 0.0623, 0.0039
14.16462, -0.356, 0.0664, 0.0616, 0.0047
14.16956, -0.356, 0.0660, 0.0610, 0.0055
14.17462, -0.356, 0.0656, 0.0604, 0.0039
14.17956, -0.356, 0.0652, 0.0597, 0.0047
14.18462, -0.356, 0.0648, 0.0590, 0.0063
14.18956, -0.356, 0.0644, 0.0584, 0.0047
14.19462, -0.356, 0.0640, 0.0577, 0.0055
14.19956, -0.356, 0.0636, 0.0571, 0.0063
14.20462, -0.356, 0.0632, 0.0564, 0.0055
14.20956, -0.356, 0.0628, 0.0558, 0.0055
14.21462, -0.356, 0.0624, 0.0551, 0.0071
14.21956, -0.356, 0.0620, 0.0544, 0.0063
14.22462, -0.356, 0.0616, 0.0537, 0.0055
14.22956, -0.356, 0.0612, 0.0531, 0.0071
14.23462, -0.356, 0.0608, 0.0524, 0.0071
14.23956, -0.356, 0.0604, 0.0517, 0.0063
14.24462, -0.356, 0.0600, 0.0510, 0.0079
14.24956, -0.248, 0.0596, 0.0504, 0.0079
14.25462, -0.248, 0.0592, 0.0497, 0.0071
14.25956, -0.356, 0.0588, 0.0491, 0.0086
14.26462, -0.248, 0.0584, 0.0484, 0.0086
14.26956, -0.248, 0.0580, 0.0478, 0.0079
14.27462, -0.356, 0.0576, 0.0472, 0.0086
14.27956, -0.356, 0.0572, 0.0467, 0.0086
14.28462, -0.356, 0.0568, 0.0461, 0.0086
14.28956, -0.356, 0.0564, 0.0455, 0.0079
14.29462, -0.356, 0.0560, 0.0449, 0.0094
14.29956, -0.356, 0.0556, 0.0443, 0.0086
14.30462, -0.248, 0.0552, 0.0438, 0.0094
14.30956, -0.248, 0.0548, 0.0431, 0.0086
14.31463, -0.248, 0.0544, 0.0426, 0.0094
14.31957, -0.248, 0.0540, 0.0421, 0.0094
14.32462, -0.356, 0.0536, 0.0416, 0.0086
14.32956, -0.356, 0.0532, 0.0411, 0.0094
14.33462, -0.356, 0.0528, 0.0406, 0.0086
14.33956, -0.356, 0.0524, 0.0402, 0.0086
14.34462, -0.356, 0.0520, 0.0397, 0.0086
14.34956, -0.356, 0.0516, 0.0392, 0.0086
14.35462, -0.356, 0.0512, 0.0386, 0.0086
14.35956, -0.356, 0.0508, 0.0381, 0.0079
14.36462, -0.356, 0.0504, 0.0376, 0.0079
14.36956, -0.356, 0.0500, 0.0371, 0.0086
14.37462, -0.356, 0.0496, 0.0366, 0.0086
14.37956, -0.248, 0.0492, 0.0360, 0.0086
14.38463, -0.248, 0.0488, 0.0355, 0.0079
14.38957, -0.248, 0.0484, 0.0350, 0.0086
14.39462, -0.248, 0.0480, 0.0345, 0.0086
14.39956, -0.356, 0.0476, 0.0341, 0.0079
14.40462, -0.356, 0.0472, 0.0335, 0.0079
14.40956, -0.356, 0.0468, 0.0331, 0.0086
14.41462, -0.356, 0.0464, 0.0326, 0.0071
14.41956, -0.356, 0.0460, 0.0321, 0.0086
14.42462, -0.248, 0.0456, 0.0316, 0.0079
14.42956, -0.248, 0.0452, 0.0312, 0.0086
14.43462, -0.248, 0.0448, 0.0307, 0.0071
14.43956, -0.248, 0.0444, 0.0303, 0.0086
14.44462, -0.248, 0.0440, 0.0298, 0.0071
14.44956, -0.356, 0.0436, 0.0295, 0.0071
14.45462, -0.356, 0.0432, 0.0291, 0.0079
14.45956, -0.356, 0.0428, 0.0287, 0.0079
14.46462, -0.248, 0.0424, 0.0283, 0.0071
14.46956, -0.248, 0.0420, 0.0279, 0.0071
14.47462, -0.356, 0.0416, 0.0275, 0.0063
14.47956, -0.356, 0.0412, 0.0271, 0.0055
14.48462, -0.356, 0.0408, 0.0267, 0.0063
14.48956, -0.356, 0.0404, 0.0264, 0.0055
14.49462, -0.356, 0.0400, 0.0260, 0.0055
14.49956, -0.356, 0.0396, 0.0256, 0.0055
14.50462, -0.356, 0.0392, 0.0252, 0.0055
14.50956, -0.356, 0.0388, 0.0248, 0.0047
14.51462, -0.356, 0.0384, 0.0244, 0.0047
14.51957, -0.356, 0.0380, 0.0239, 0.0055
14.52462, -0.248, 0.0376, 0.0235, 0.0055
14.52956, -0.248, 0.0372, 0.0231, 0.0055
14.53462, -0.248, 0.0368, 0.0227, 0.0039
14.53956, -0.356, 0.0364, 0.0223, 0.0047
14.54462, -0.356, 0.0360, 0.0219, 0.0039
14.54956, -0.356, 0.0356, 0.0216, 0.0039
14.55462, -0.356, 0.0352, 0.0212, 0.0039
14.55956, -0.356, 0.0348, 0.0209, 0.0031
14.56463, -0.356, 0.0344, 0.0205, 0.0031
14.56957, -0.356, 0.0340, 0.0201, 0.0031
14.57462, -0.356, 0.0336, 0.0197, 0.0039
14.57956, -0.356, 0.0332, 0.0194, 0.0031
14.58462, -0.248, 0.0328, 0.0190, 0.0031
14.58956, -0.248, 0.0324, 0.0186, 0.0024
14.59462, -0.356, 0.0320, 0.0182, 0.0031
14.59956, -0.356, 0.0316, 0.0178, 0.0024
14.60462, -0.356, 0.0312, 0.0175, 0.0024
14.60956, -0.356, 0.0308, 0.0171, 0.0024
14.61462, -0.356, 0.0304, 0.0168, 0.0016
14.61956, -0.356, 0.0300, 0.0165, 0.0016
14.62462, -0.356, 0.0296, 0.0161, 0.0016
14.62956, -0.356, 0.0292, 0.0158, 0.0008
14.63463, -0.356, 0.0288, 0.0155, 0.0008
14.63957, -0.356, 0.0284, 0.0151, 0.0008
14.64462, -0.356, 0.0280, 0.0148, 0.0000
14.64956, -0.356, 0.0276, 0.0144, 0.0000
14.65462, -0.356, 0.0272, 0.0140, 0.0008
14.65956, -0.356, 0.0268, 0.0137, 0.0000
14.66462, -0.356, 0.0264, 0.0133, -0.0008
14.66956, -0.356, 0.0260, 0.0130, -0.0008
14.67462, -0.356, 0.0256, 0.0126, -0.0008
14.67956, -0.356, 0.0252, 0.0123, 0.0000
14.68462, -0.356, 0.0248, 0.0120, -0.0016
14.68956, -0.356, 0.0244, 0.0117, -0.0016
14.69462, -0.356, 0.0240, 0.0114, -0.0016
14.69956, -0.464, 0.0236, 0.0111, -0.0024
14.70462, -0.464, 0.0232, 0.0107, -0.0024
14.70956, -0.464, 0.0228, 0.0104, -0.0024
14.71462, -0.464, 0.0224, 0.0100, -0.0031
14.71956, -0.464, 0.0220, 0.0096, -0.0031
14.72462, -0.464, 0.0216, 0.0092, -0.0031
14.72956, -0.356, 0.0212, 0.0087, -0.0031
14.73462, -0.356, 0.0208, 0.0083, -0.0031
14.73956, -0.356, 0.0204, 0.0078, -0.0031
14.74462, -0.356, 0.0200, 0.0075, -0.0024
14.74956, -0.356, 0.0196, 0.0070, -0.0039
14.75462, -0.356, 0.0192, 0.0067, -0.0031
14.75956, -0.356, 0.0188, 0.0062, -0.0031
14.76462, -0.464, 0.0184, 0.0059, -0.0039
14.76956, -0.464, 0.0180, 0.0055, -0.0039
14.77462, -0.464, 0.0176, 0.0051, -0.0031
14.77956, -0.464, 0.0172, 0.0046, -0.0039
14.78463, -0.464, 0.0168, 0.0042, -0.0039
14.78956, -0.356, 0.0164, 0.0037, -0.0031
14.79462, -0.356, 0.0160, 0.0033, -0.0039
14.79956, -0.356, 0.0156, 0.0028, -0.0039
14.80462, -0.356, 0.0152, 0.0023, -0.0031
14.80956, -0.356, 0.0148, 0.0019, -0.0031
14.81463, -0.356, 0.0144, 0.0014, -0.0039
14.81957, -0.464, 0.0140, 0.0010, -0.0031
14.82462, -0.464, 0.0136, 0.0006, -0.0039
14.82956, -0.464, 0.0132, 0.0002, -0.0039
14.83462, -0.464, 0.0128, -0.0003, -0.0031
14.83956, -0.464, 0.0124, -0.0007, -0.0031
14.84462, -0.356, 0.0120, -0.0012, -0.0039
14.84957, -0.464, 0.0116, -0.0017, -0.0039
14.85462, -0.464, 0.0112, -0.0022, -0.0031
14.85956, -0.464, 0.0108, -0.0026, -0.0039
14.86462, -0.464, 0.0104, -0.0031, -0.0039
14.86956, -0.464, 0.0100, -0.0036, -0.0024
14.87462, -0.356, 0.0096, -0.0041, -0.0039
14.87956, -0.464, 0.0092, -0.0046, -0.0039
14.88463, -0.464, 0.0088, -0.0052, -0.0016
14.88957, -0.356, 0.0084, -0.0057, -0.0031
14.89462, -0.356, 0.0080, -0.0064, -0.0031
14.89956, -0.356, 0.0076, -0.0069, -0.0008
14.90462, -0.356, 0.0072, -0.0075, -0.0016
14.90956, -0.356, 0.0068, -0.0080, -0.0024
14.91462, -0.464, 0.0064, -0.0086, -0.0016
14.91956, -0.464, 0.0060, -0.0092, -0.0008
14.92462, -0.356, 0.0056, -0.0098, -0.0016
14.92956, -0.356, 0.0052, -0.0104, 0.0000
14.93462, -0.356, 0.0048, -0.0110, -0.0008
14.93956, -0.356, 0.0044, -0.0116, 0.0000
14.94462, -0.356, 0.0040, -0.0122, 0.0000
14.94956, -0.356, 0.0036, -0.0128, 0.0016
14.95462, -0.356, 0.0032, -0.0134, 0.0008
14.95956, -0.356, 0.0028, -0.0139, 0.0016
14.96462, -0.356, 0.0024, -0.0145, 0.0024
14.96956, -0.356, 0.0020, -0.0150, 0.0016
14.97462, -0.356, 0.0016, -0.0156, 0.0016
14.97956, -0.356, 0.0012, -0.0161, 0.0024
14.98462, -0.356, 0.0008, -0.0167, 0.0024
14.98956, -0.356, 0.0004, -0.0172, 0.0016
14.99462, -0.356, 0.0000, -0.0178, 0.0039
14.99956, -0.356, -0.0004, -0.0183, 0.0024
15.00462, -0.356, -0.0008, -0.0189, 0.0031
15.00956, -0.356, -0.0012, -0.0194, 0.0031
15.01462, -0.356, -0.0016, -0.0199, 0.0047
15.01956, -0.356, -0.0020, -0.0205, 0.0024
15.02462, -0.356, -0.0024, -0.0210, 0.0039
15.02956, -0.356, -0.0028, -0.0215, 0.0039
15.03462, -0.356, -0.0032, -0.0220, 0.0031
15.03956, -0.356, -0.0036, -0.0226, 0.0039
15.04462, -0.356, -0.0040, -0.0231, 0.0055
15.04956, -0.356, -0.0044, -0.0236, 0.0047
15.05462, -0.356, -0.0048, -0.0241, 0.0039
15.05956, -0.356, -0.0052, -0.0246, 0.0055
15.06463, -0.356, -0.0056, -0.0252, 0.0047
15.06957, -0.356, -0.0060, -0.0256, 0.0039
15.07462, -0.356, -0.0064, -0.0261, 0.0063
15.07957, -0.356, -0.0068, -0.0266, 0.0047
15.08462, -0.356, -0.0072, -0.0271, 0.0047
15.08956, -0.356, -0.0076, -0.0276, 0.0055
15.09462, -0.356, -0.0080, -0.0281, 0.0063
15.09956, -0.356, -0.0084, -0.0285, 0.0047
15.10462, -0.356, -0.0088, -0.0290, 0.0063
15.10956, -0.356, -0.0092, -0.0295, 0.0063
15.11462, -0.248, -0.0096, -0.0299, 0.0055
15.11956, -0.356, -0.0100, -0.0304, 0.0063
15.12462, -0.356, -0.0104, -0.0308, 0.0063
15.12956, -0.356, -0.0108, -0.0313, 0.0055
15.13463, -0.356, -0.0112, -0.0317, 0.0055
15.13957, -0.356, -0.0116, -0.0322, 0.0063
15.14462, -0.356, -0.0120, -0.0326, 0.0055
15.14956, -0.356, -0.0124, -0.0331, 0.0055
15.15462, -0.356, -0.0128, -0.0335, 0.0071
15.15956, -0.356, -0.0132, -0.0340, 0.0063
15.16462, -0.248, -0.0136, -0.0344, 0.0063
15.16956, -0.248, -0.0140, -0.0348, 0.0071
15.17462, -0.248, -0.0144, -0.0353, 0.0071
15.17957, -0.248, -0.0148, -0.0356, 0.0055
15.18462, -0.356, -0.0152, -0.0360, 0.0063
15.18956, -0.356, -0.0156, -0.0363, 0.0055
15.19462, -0.356, -0.0160, -0.0366, 0.0055
15.19956, -0.464, -0.0164, -0.0370, 0.0055
15.20462, -0.356, -0.0168, -0.0373, 0.0055
15.20956, -0.356, -0.0172, -0.0377, 0.0055
15.21462, -0.356, -0.0176, -0.0380, 0.0055
15.21956, -0.356, -0.0180, -0.0384, 0.0055
15.22462, -0.356, -0.0184, -0.0388, 0.0047
15.22956, -0.356, -0.0188, -0.0392, 0.0055
15.23462, -0.248, -0.0192, -0.0396, 0.0055
15.23956, -0.248, -0.0196, -0.0399, 0.0047
15.24463, -0.356, -0.0200, -0.0402, 0.0047
15.24957, -0.356, -0.0204, -0.0406, 0.0047
15.25462, -0.356, -0.0208, -0.0409, 0.0047
15.25956, -0.356, -0.0212, -0.0412, 0.0039
15.26462, -0.356, -0.0216, -0.0415, 0.0039
15.26957, -0.356, -0.0220, -0.0418, 0.0039
15.27462, -0.356, -0.0224, -0.0421, 0.0031
15.27957, -0.356, -0.0228, -0.0424, 0.0031
15.28463, -0.356, -0.0232, -0.0427, 0.0031
15.28956, -0.356, -0.0236, -0.0429, 0.0024
15.29462, -0.356, -0.0240, -0.0432, 0.0024
15.29956, -0.356, -0.0244, -0.0435, 0.0031
15.30462, -0.356, -0.0248, -0.0438, 0.0016
15.30956, -0.356, -0.0252, -0.0440, 0.0016
15.31463, -0.356, -0.0256, -0.0443, 0.0024
15.31957, -0.356, -0.0260, -0.0445, 0.0008
15.32462, -0.464, -0.0264, -0.0447, 0.0000
15.32956, -0.464, -0.0268, -0.0449, 0.0008
15.33462, -0.464, -0.0272, -0.0451, 0.0000
15.33956, -0.464, -0.0276, -0.0454, -0.0008
15.34462, -0.464, -0.0280, -0.0457, 0.0000
15.34956, -0.356, -0.0284, -0.0460, -0.0008
15.35462, -0.356, -0.0288, -0.0463, -0.0016
15.35956, -0.464, -0.0292, -0.0466, -0.0016
15.36462, -0.464, -0.0296, -0.0469, -0.0008
15.36956, -0.356, -0.0300, -0.0472, -0.0016
15.37462, -0.356, -0.0304, -0.0476, -0.0008
15.37956, -0.356, -0.0308, -0.0480, -0.0016
15.38462, -0.356, -0.0312, -0.0483, -0.0016
15.38956, -0.356, -0.0316, -0.0486, -0.0016
15.39462, -0.356, -0.0320, -0.0489, -0.0016
15.39956, -0.356, -0.0324, -0.0492, -0.0016
15.40462, -0.464, -0.0328, -0.0494, -0.0031
15.40956, -0.464, -0.0332, -0.0497, -0.0031
15.41462, -0.464, -0.0336, -0.0499, -0.0031
15.41956, -0.464, -0.0340, -0.0502, -0.0031
15.42462, -0.464, -0.0344, -0.0506, -0.0031
15.42956, -0.464, -0.0348, -0.0509, -0.0031
15.43462, -0.464, -0.0352, -0.0513, -0.0031
15.43956, -0.464, -0.0356, -0.0517, -0.0039
15.44462, -0.464, -0.0360, -0.0521, -0.0031
15.44956, -0.356, -0.0364, -0.0526, -0.0031
15.45462, -0.356, -0.0368, -0.0530, -0.0031
15.45956, -0.356, -0.0372, -0.0535, -0.0031
15.46462, -0.356, -0.0376, -0.0539, -0.0024
15.46956, -0.356, -0.0380, -0.0544, -0.0031
15.47462, -0.356, -0.0384, -0.0548, -0.0031
15.47956, -0.464, -0.0388, -0.0553, -0.0024
15.48462, -0.464, -0.0392, -0.0557, -0.0024
15.48956, -0.356, -0.0396, -0.0562, -0.0031
15.49463, -0.356, -0.0400, -0.0567, -0.0016
15.49957, -0.356, -0.0404, -0.0571, -0.0016
15.50462, -0.356, -0.0408, -0.0576, -0.0024
15.50956, -0.356, -0.0412, -0.0580, -0.0016
15.51462, -0.356, -0.0416, -0.0585, -0.0016
15.51956, -0.356, -0.0420, -0.0589, -0.0016
15.52462, -0.356, -0.0424, -0.0593, -0.0016
15.52957, -0.356, -0.0428, -0.0597, -0.0008
15.53462, -0.356, -0.0432, -0.0601, -0.0016
15.53956, -0.356, -0.0436, -0.0605, -0.0016
15.54462, -0.464, -0.0440, -0.0609, -0.0016
15.54956, -0.464, -0.0444, -0.0613, -0.0016
15.55462, -0.464, -0.0448, -0.0617, -0.0016
15.55956, -0.464, -0.0452, -0.0622, -0.0008
15.56463, -0.356, -0.0456, -0.0626, -0.0016
15.56957, -0.356, -0.0460, -0.0631, -0.0008
15.57462, -0.356, -0.0464, -0.0636, -0.0016
15.57957, -0.356, -0.0468, -0.0640, 0.0000
15.58462, -0.356, -0.0472, -0.0645, -0.0008
15.58956, -0.356, -0.0476, -0.0649, 0.0000
15.59462, -0.356, -0.0480, -0.0653, -0.0008
15.59956, -0.356, -0.0484, -0.0657, 0.0000
15.60462, -0.356, -0.0488, -0.0661, 0.0000
15.60956, -0.356, -0.0492, -0.0664, -0.0008
15.61462, -0.356, -0.0496, -0.0668, 0.0000
15.61956, -0.464, -0.0500, -0.0672, -0.0008
15.62462, -0.464, -0.0504, -0.0676, -0.0008
15.62956, -0.464, -0.0508, -0.0680, 0.0000
15.63462, -0.464, -0.0512, -0.0685, -0.0008
15.63956, -0.464, -0.0516, -0.0689, -0.0008
15.64462, -0.356, -0.0520, -0.0694, 0.0000
15.64956, -0.356, -0.0524, -0.0699, 0.0008
15.65462, -0.356, -0.0528, -0.0703, 0.0000
15.65956, -0.356, -0.0532, -0.0708, 0.0008
15.66462, -0.356, -0.0536, -0.0713, 0.0016
15.66956, -0.248, -0.0540, -0.0717, 0.0008
15.67462, -0.356, -0.0544, -0.0722, 0.0008
15.67956, -0.356, -0.0548, -0.0726, 0.0016
15.68462, -0.356, -0.0552, -0.0730, 0.0008
15.68957, -0.356, -0.0556, -0.0734, 0.0000
15.69462, -0.464, -0.0560, -0.0738, 0.0016
15.69956, -0.464, -0.0564, -0.0742, 0.0000
15.70462, -0.464, -0.0568, -0.0746, 0.0008
15.70956, -0.464, -0.0572, -0.0751, 0.0016
15.71462, -0.356, -0.0576, -0.0755, 0.0016
15.71956, -0.356, -0.0580, -0.0759, 0.0008
15.72462, -0.356, -0.0584, -0.0764, 0.0016
15.72956, -0.356, -0.0588, -0.0769, 0.0024
15.73462, -0.356, -0.0592, -0.0773, 0.0008
15.73956, -0.356, -0.0596, -0.0777, 0.0016
15.74463, -0.356, -0.0600, -0.0782, 0.0024
15.74957, -0.356, -0.0604, -0.0786, 0.0008
15.75462, -0.356, -0.0608, -0.0790, 0.0016
15.75956, -0.356, -0.0612, -0.0795, 0.0031
15.76462, -0.356, -0.0616, -0.0798, 0.0016
15.76956, -0.356, -0.0620, -0.0802, 0.0016
15.77462, -0.356, -0.0624, -0.0807, 0.0024
15.77957, -0.356, -0.0628, -0.0811, 0.0024
15.78462, -0.356, -0.0632, -0.0815, 0.0016
15.78956, -0.356, -0.0636, -0.0818, 0.0024
15.79462, -0.356, -0.0640, -0.0823, 0.0031
15.79956, -0.356, -0.0644, -0.0826, 0.0016
15.80462, -0.356, -0.0648, -0.0830, 0.0024
15.80956, -0.356, -0.0652, -0.0834, 0.0024
15.81463, -0.356, -0.0656, -0.0837, 0.0016
15.81957, -0.356, -0.0660, -0.0841, 0.0016
15.82462, -0.356, -0.0664, -0.0845, 0.0024
15.82956, -0.356, -0.0668, -0.0848, 0.0016
15.83462, -0.356, -0.0672, -0.0851, 0.0024
15.83956, -0.356, -0.0676, -0.0855, 0.0016
15.84462, -0.356, -0.0680, -0.0858, 0.0016
15.84957, -0.356, -0.0684, -0.0862, 0.0016
15.85462, -0.356, -0.0688, -0.0866, 0.0016
15.85956, -0.356, -0.0692, -0.0869, 0.0008
15.86462, -0.464, -0.0696, -0.0873, 0.0016
15.86956, -0.356, -0.0700, -0.0877, 0.0008
15.87462, -0.356, -0.0704, -0.0880, 0.0008
15.87956, -0.356, -0.0708, -0.0884, 0.0016
15.88462, -0.356, -0.0712, -0.0888, 0.0016
15.88956, -0.356, -0.0716, -0.0892, 0.0008
15.89462, -0.356, -0.0720, -0.0896, 0.0008
15.89956, -0.356, -0.0724, -0.0900, 0.0024
15.90462, -0.356, -0.0728, -0.0904, 0.0000
15.90956, -0.356, -0.0732, -0.0908, 0.0016
15.91462, -0.356, -0.0736, -0.0912, 0.0016
15.91956, -0.356, -0.0740, -0.0916, 0.0016
15.92462, -0.356, -0.0744, -0.0920, 0.0008
15.92956, -0.356, -0.0748, -0.0924, 0.0024
15.93462, -0.356, -0.0752, -0.0929, 0.0016
15.93956, -0.356, -0.0756, -0.0932, 0.0016
15.94462, -0.356, -0.0760, -0.0937, 0.0024
15.94956, -0.248, -0.0764, -0.0941, 0.0016
15.95462, -0.356, -0.0768, -0.0945, 0.0016
15.95956, -0.356, -0.0772, -0.0949, 0.0024
15.96462, -0.356, -0.0776, -0.0953, 0.0031
15.96956, -0.248, -0.0780, -0.0957, 0.0016
15.97462, -0.356, -0.0784, -0.0961, 0.0024
15.97956, -0.356, -0.0788, -0.0966, 0.0024
15.98462, -0.356, -0.0792, -0.0969, 0.0024
15.98956, -0.356, -0.0796, -0.0973, 0.0016
15.99463, -0.356, -0.0800, -0.0977, 0.0031
15.99957, -0.356, -0.0804, -0.0980, 0.0024
16.00462, -0.356, -0.0808, -0.0984, 0.0016
16.00956, -0.356, -0.0812, -0.0988, 0.0031
16.01462, -0.248, -0.0816, -0.0992, 0.0024
16.01956, -0.356, -0.0820, -0.0996, 0.0016
16.02462, -0.356, -0.0824, -0.1000, 0.0031
16.02956, -0.356, -0.0828, -0.1004, 0.0024
16.03462, -0.356, -0.0832, -0.1008, 0.0024
16.03956, -0.248, -0.0836, -0.1012, 0.0031
16.04462, -0.248, -0.0840, -0.1015, 0.0024
16.04956, -0.356, -0.0844, -0.1019, 0.0024
16.05462, -0.356, -0.0848, -0.1022, 0.0024
16.05956, -0.356, -0.0852, -0.1026, 0.0031
16.06463, -0.356, -0.0856, -0.1030, 0.0024
16.06957, -0.356, -0.0860, -0.1033, 0.0016
16.07462, -0.356, -0.0864, -0.1037, 0.0024
16.07956, -0.356, -0.0868, -0.1040, 0.0024
16.08462, -0.356, -0.0872, -0.1044, 0.0024
16.08956, -0.248, -0.0876, -0.1047, 0.0024
16.09462, -0.248, -0.0880, -0.1051, 0.0024
16.09956, -0.248, -0.0884, -0.1054, 0.0024
16.10462, -0.356, -0.0888, -0.1058, 0.0016
16.10956, -0.356, -0.0892, -0.1061, 0.0024
16.11462, -0.356, -0.0896, -0.1064, 0.0016
16.11956, -0.356, -0.0900, -0.1067, 0.0016
16.12462, -0.356, -0.0904, -0.1070, 0.0016
16.12956, -0.356, -0.0908, -0.1073, 0.0008
16.13462, -0.356, -0.0912, -0.1076, 0.0008
16.13956, -0.356, -0.0916, -0.1079, 0.0016
16.14462, -0.356, -0.0920, -0.1083, 0.0008
16.14956, -0.356, -0.0924, -0.1086, 0.0008
16.15462, -0.356, -0.0928, -0.1089, 0.0008
16.15956, -0.356, -0.0932, -0.1092, 0.0008
16.16462, -0.356, -0.0936, -0.1095, 0.0000
16.16956, -0.356, -0.0940, -0.1098, 0.0008
16.17462, -0.356, -0.0944, -0.1102, 0.0008
16.17956, -0.248, -0.0948, -0.1105, 0.0000
16.18462, -0.356, -0.0952, -0.1108, 0.0000
16.18956, -0.356, -0.0956, -0.1111, 0.0008
16.19462, -0.356, -0.0960, -0.1115, 0.0000
16.19956, -0.356, -0.0964, -0.1118, 0.0000
16.20462, -0.356, -0.0968, -0.1121, -0.0008
16.20956, -0.356, -0.0972, -0.1124, 0.0000
16.21462, -0.356, -0.0976, -0.1126, -0.0008
16.21956, -0.356, -0.0980, -0.1129, -0.0008
16.22462, -0.356, -0.0984, -0.1132, -0.0008
16.22956, -0.356, -0.0988, -0.1135, -0.0008
16.23462, -0.356, -0.0992, -0.1138, -0.0008
16.23956, -0.356, -0.0996, -0.1140, -0.0016
16.24463, -0.356, -0.1000, -0.1143, -0.0008
